4,0.1,5,0.062657,93.81
4,0.1,10,0.095508,87.078
4,0.1,15,0.13639,84.325
4,0.1,20,0.16195,84.69
4,0.1,25,0.19413,79.542
4,0.2,5,0.048571,93.894
4,0.2,10,0.093867,89.17
4,0.2,15,0.13552,85.165
4,0.2,20,0.17492,82.716
4,0.2,25,0.20582,80.269
4,0.4,5,0.052157,91.811
4,0.4,10,0.093327,88.569
4,0.4,15,0.13635,86.245
4,0.4,20,0.18403,83.953
4,0.4,25,0.20089,81.166
4,0.6,5,0.071902,86.609
4,0.6,10,0.12732,84.278
4,0.6,15,0.19381,78.241
4,0.6,20,0.23248,81.112
4,0.6,25,0.29111,76.606
8,0.1,5,0.091875,89.884
8,0.1,10,0.1693,85.521
8,0.1,15,0.24622,81.073
8,0.1,20,0.32059,80.441
8,0.1,25,0.4077,81.168
8,0.2,5,0.090408,89.644
8,0.2,10,0.16837,86.401
8,0.2,15,0.22686,85.13
8,0.2,20,0.35443,81.193
8,0.2,25,0.37717,79.774
8,0.4,5,0.12309,84.556
8,0.4,10,0.22443,82.404
8,0.4,15,0.31762,79.938
8,0.4,20,0.41673,79.945
8,0.4,25,0.50679,77.065
8,0.6,5,0.13521,83.994
8,0.6,10,0.25945,78.93
8,0.6,15,0.32791,78.465
8,0.6,20,0.43718,75.849
8,0.6,25,0.53185,75.495
16,0.1,5,0.16288,86.724
16,0.1,10,0.29021,85.582
16,0.1,15,0.42431,81.345
16,0.1,20,0.6026,81.002
16,0.1,25,0.70157,78.93
16,0.2,5,0.22346,83.26
16,0.2,10,0.40045,80.295
16,0.2,15,0.60463,76.406
16,0.2,20,0.75953,78.681
16,0.2,25,0.96426,77.323
16,0.4,5,0.27227,79.166
16,0.4,10,0.42888,78
16,0.4,15,0.64449,76.053
16,0.4,20,0.81931,74.111
16,0.4,25,0.98057,73.634
16,0.6,5,0.24676,78.49
16,0.6,10,0.43833,76.641
16,0.6,15,0.56785,74.01
16,0.6,20,0.81318,74.869
16,0.6,25,1.0312,72.834
32,0.1,5,0.39704,79.696
32,0.1,10,0.69183,77.766
32,0.1,15,1.043,76.769
32,0.1,20,1.3712,75.069
32,0.1,25,1.7835,76.276
32,0.2,5,0.45651,78.204
32,0.2,10,0.78448,75.749
32,0.2,15,1.1939,74.338
32,0.2,20,1.4667,73.109
32,0.2,25,1.9695,72.06
32,0.4,5,0.47702,75.098
32,0.4,10,0.87847,73.888
32,0.4,15,1.2128,72.853
32,0.4,20,1.4864,73.319
32,0.4,25,1.9253,70.927
32,0.6,5,0.48028,75.586
32,0.6,10,0.93511,72.657
32,0.6,15,1.2163,71.481
32,0.6,20,1.5212,71.678
32,0.6,25,2.0209,70.5
48,0.1,5,0.63889,76.492
48,0.1,10,1.0941,76.679
48,0.1,15,1.6339,74.927
48,0.1,20,2.0719,74.442
48,0.1,25,2.475,74.276
48,0.2,5,0.72025,75.929
48,0.2,10,1.0873,75.169
48,0.2,15,1.8175,72.85
48,0.2,20,2.2427,72.964
48,0.2,25,2.4534,72.78
48,0.4,5,0.6857,73.426
48,0.4,10,1.3695,73.096
48,0.4,15,1.7422,70.761
48,0.4,20,2.3118,72.418
48,0.4,25,2.5276,71.304
48,0.6,5,0.75312,73.22
48,0.6,10,1.3922,70.213
48,0.6,15,1.7268,70.442
48,0.6,20,2.1523,70.948
48,0.6,25,3.0796,69.108
